Datetime,Open,High,Low,Close,Volume
2018-09-06 10:30:00-04:00,289.17,289.17,282.7,284.69,953841
2018-09-06 11:30:00-04:00,284.37,284.84,279.97,282.82,1373314
2018-09-06 12:30:00-04:00,282.7,283.38,278.97,280.01,924680
2018-09-06 13:30:00-04:00,279.8,282.19,279.8,280.39,507582
2018-09-06 14:30:00-04:00,280.48,281.45,279.1,280.54,578093
2018-09-06 15:30:00-04:00,280.64,281.2,280.25,280.94,563923
2018-09-07 09:30:00-04:00,260.26,266.09,252.26,262.89,10422786
2018-09-07 10:30:00-04:00,262.74,268.0,261.2,266.4,3290277
2018-09-07 11:30:00-04:00,266.57,268.32,262.02,262.16,2130697
2018-09-07 12:30:00-04:00,262.15,263.6,261.0,261.3,1857980
2018-09-07 13:30:00-04:00,261.38,263.45,260.1,262.94,1876301
2018-09-07 14:30:00-04:00,263.17,263.38,261.0,262.18,1258752
2018-09-07 15:30:00-04:00,262.23,263.35,261.5,263.13,1404497
2018-09-10 09:30:00-04:00,273.43,278.85,271.0,273.38,4705741
2018-09-10 10:30:00-04:00,273.46,277.68,272.66,276.54,1935500
2018-09-10 11:30:00-04:00,276.57,281.46,275.89,278.86,2234950
2018-09-10 12:30:00-04:00,278.85,280.26,277.74,279.11,1105769
2018-09-10 13:30:00-04:00,279.1,280.66,278.05,279.61,915246
2018-09-10 14:30:00-04:00,279.56,283.0,278.5,281.65,1260505
2018-09-10 15:30:00-04:00,281.66,286.0,281.66,285.46,1840274
2018-09-11 09:30:00-04:00,279.88,281.9,276.3,278.03,2789892
2018-09-11 10:30:00-04:00,277.8,278.48,274.53,275.8,1494836
2018-09-11 11:30:00-04:00,275.91,277.17,273.6,275.36,1231802
2018-09-11 12:30:00-04:00,275.55,275.55,273.62,273.66,703821
2018-09-11 13:30:00-04:00,273.65,279.15,273.65,277.76,1082929
2018-09-11 14:30:00-04:00,277.82,278.91,276.5,278.91,805884
2018-09-11 15:30:00-04:00,278.76,279.76,278.28,279.52,775051
2018-09-12 09:30:00-04:00,281.31,290.0,278.85,286.72,3102002
2018-09-12 10:30:00-04:00,286.19,288.94,283.0,287.48,1405385
2018-09-12 11:30:00-04:00,287.76,291.75,287.45,289.65,1288184
2018-09-12 12:30:00-04:00,289.62,292.5,288.95,290.2,955907
2018-09-12 13:30:00-04:00,290.33,290.62,287.77,288.5,733493
2018-09-12 14:30:00-04:00,288.58,289.19,285.33,287.12,1254398
2018-09-12 15:30:00-04:00,287.09,291.06,287.09,290.45,1012182
2018-09-13 09:30:00-04:00,288.17,295.0,287.58,287.72,2094670
2018-09-13 10:30:00-04:00,287.89,289.47,285.19,286.07,1114501
2018-09-13 11:30:00-04:00,286.28,288.17,285.74,287.65,751165
2018-09-13 12:30:00-04:00,287.57,291.55,287.45,290.8,757421
2018-09-13 13:30:00-04:00,290.6,292.44,288.58,289.18,576801
2018-09-13 14:30:00-04:00,289.11,291.61,288.86,290.81,434233
2018-09-13 15:30:00-04:00,290.8,290.82,288.95,289.48,489473
2018-09-14 09:30:00-04:00,288.94,291.3,286.53,289.48,1143575
2018-09-14 10:30:00-04:00,289.5,292.43,289.5,290.25,881046
2018-09-14 11:30:00-04:00,290.32,297.32,289.18,293.04,1872044
2018-09-14 12:30:00-04:00,293.03,294.4,291.5,293.95,517972
2018-09-14 13:30:00-04:00,293.84,296.04,293.42,294.06,675798
2018-09-14 14:30:00-04:00,293.99,296.38,293.24,295.2,752319
2018-09-14 15:30:00-04:00,295.17,295.74,294.16,295.2,791695
2018-09-17 09:30:00-04:00,290.0,294.77,288.13,290.24,1685908
2018-09-17 10:30:00-04:00,290.37,294.0,290.0,293.13,730406
2018-09-17 11:30:00-04:00,293.16,300.86,292.94,298.7,1610661
2018-09-17 12:30:00-04:00,298.82,300.58,297.15,299.4,882079
2018-09-17 13:30:00-04:00,299.21,299.4,295.72,295.84,640816
2018-09-17 14:30:00-04:00,295.84,296.99,295.28,295.43,583217
2018-09-17 15:30:00-04:00,295.49,295.49,294.26,294.81,599474
2018-09-18 09:30:00-04:00,296.54,300.5,296.52,298.78,1613895
2018-09-18 10:30:00-04:00,298.59,302.54,297.0,302.23,1202516
2018-09-18 11:30:00-04:00,302.23,302.23,275.51,281.5,6973402
2018-09-18 12:30:00-04:00,281.99,289.0,276.69,285.46,3429445
2018-09-18 13:30:00-04:00,285.34,286.73,282.18,283.2,1034453
2018-09-18 14:30:00-04:00,283.19,285.73,282.12,283.21,875538
2018-09-18 15:30:00-04:00,283.18,285.32,282.8,284.86,876055
2018-09-19 09:30:00-04:00,280.75,287.93,280.75,286.42,2091955
2018-09-19 10:30:00-04:00,286.77,291.61,286.77,290.33,1182851
2018-09-19 11:30:00-04:00,290.05,293.73,288.2,293.69,786713
2018-09-19 12:30:00-04:00,293.86,295.0,292.33,292.69,971537
2018-09-19 13:30:00-04:00,292.61,295.73,291.87,295.3,735199
2018-09-19 14:30:00-04:00,295.23,299.41,294.85,298.98,1272827
2018-09-19 15:30:00-04:00,299.02,300.0,296.78,298.68,1025451
2018-09-20 09:30:00-04:00,303.41,305.84,298.21,299.28,2346052
2018-09-20 10:30:00-04:00,299.31,299.66,293.87,294.55,1289617
2018-09-20 11:30:00-04:00,294.5,296.85,293.36,296.5,830404
2018-09-20 12:30:00-04:00,296.54,299.19,296.2,296.95,576900
2018-09-20 13:30:00-04:00,296.98,300.55,296.03,300.37,638279
2018-09-20 14:30:00-04:00,300.34,301.83,299.12,299.82,855832
2018-09-20 15:30:00-04:00,299.77,299.87,298.24,298.35,645484
2018-09-21 09:30:00-04:00,297.71,300.52,295.4,296.18,1349822
2018-09-21 10:30:00-04:00,296.2,297.69,295.42,297.59,612221
2018-09-21 11:30:00-04:00,297.69,298.32,297.35,297.51,435267
2018-09-21 12:30:00-04:00,297.61,298.24,296.8,296.98,341752
2018-09-21 13:30:00-04:00,297.22,298.41,296.67,298.41,323848
2018-09-21 14:30:00-04:00,298.27,299.43,297.65,298.5,575069
2018-09-21 15:30:00-04:00,298.63,300.0,298.27,299.02,1006598
2018-09-24 09:30:00-04:00,298.59,302.86,296.46,300.65,1229584
2018-09-24 10:30:00-04:00,300.7,301.4,296.64,296.76,873894
2018-09-24 11:30:00-04:00,297.0,298.4,293.6,298.4,822124
2018-09-24 12:30:00-04:00,298.5,298.61,296.61,297.52,303841
2018-09-24 13:30:00-04:00,297.63,298.17,296.35,296.48,298610
2018-09-24 14:30:00-04:00,296.56,299.8,296.5,298.52,561372
