Datetime,Open,High,Low,Close,Volume
2018-07-20 10:30:00-04:00,1189.59,1196.86,1189.49,1195.38,211373
2018-07-20 11:30:00-04:00,1195.61,1196.42,1189.02,1189.02,127291
2018-07-20 12:30:00-04:00,1188.55,1190.77,1186.34,1186.34,60481
2018-07-20 13:30:00-04:00,1186.66,1190.09,1186.32,1186.84,73156
2018-07-20 14:30:00-04:00,1187.17,1189.24,1184.68,1185.5,133080
2018-07-20 15:30:00-04:00,1185.97,1187.02,1184.3,1184.69,185195
2018-07-23 09:30:00-04:00,1183.0,1193.47,1181.76,1190.93,483674
2018-07-23 10:30:00-04:00,1189.91,1197.01,1189.48,1196.46,275734
2018-07-23 11:30:00-04:00,1196.3,1200.59,1196.3,1199.8,209122
2018-07-23 12:30:00-04:00,1199.43,1200.25,1194.42,1195.85,134472
2018-07-23 13:30:00-04:00,1196.27,1202.48,1194.87,1202.15,203534
2018-07-23 14:30:00-04:00,1202.13,1206.45,1200.76,1205.88,288286
2018-07-23 15:30:00-04:00,1205.85,1206.0,1201.74,1205.33,381977
2018-07-24 09:30:00-04:00,1263.0,1265.48,1248.54,1259.24,1431148
2018-07-24 10:30:00-04:00,1259.07,1262.14,1252.21,1255.46,445403
2018-07-24 11:30:00-04:00,1255.0,1255.51,1248.75,1249.89,290668
2018-07-24 12:30:00-04:00,1249.97,1251.49,1236.66,1237.29,328283
2018-07-24 13:30:00-04:00,1237.51,1246.35,1235.56,1245.06,211702
2018-07-24 14:30:00-04:00,1245.73,1249.26,1244.6,1246.78,249021
2018-07-24 15:30:00-04:00,1246.73,1249.22,1245.39,1248.07,259675
2018-07-25 09:30:00-04:00,1242.51,1257.36,1239.86,1253.75,587948
2018-07-25 10:30:00-04:00,1253.14,1255.82,1249.54,1251.71,200960
2018-07-25 11:30:00-04:00,1252.88,1256.11,1252.28,1253.72,168409
2018-07-25 12:30:00-04:00,1253.9,1257.27,1253.74,1254.69,165208
2018-07-25 13:30:00-04:00,1254.25,1259.14,1252.88,1258.79,208942
2018-07-25 14:30:00-04:00,1258.94,1260.0,1257.55,1259.79,199417
2018-07-25 15:30:00-04:00,1259.78,1265.83,1258.36,1263.7,375758
2018-07-26 09:30:00-04:00,1251.09,1261.49,1249.52,1256.74,616331
2018-07-26 10:30:00-04:00,1256.28,1266.99,1256.28,1265.22,244768
2018-07-26 11:30:00-04:00,1265.07,1268.21,1261.06,1266.45,216475
2018-07-26 12:30:00-04:00,1266.51,1266.51,1261.34,1264.17,177244
2018-07-26 13:30:00-04:00,1263.98,1267.21,1261.91,1266.67,204795
2018-07-26 14:30:00-04:00,1266.64,1267.41,1264.01,1266.38,333932
2018-07-26 15:30:00-04:00,1266.25,1269.7,1264.87,1268.33,284041
2018-07-27 09:30:00-04:00,1273.0,1273.29,1255.29,1257.9,509274
2018-07-27 10:30:00-04:00,1258.27,1259.45,1251.47,1253.89,228638
2018-07-27 11:30:00-04:00,1252.89,1255.91,1245.21,1245.3,185266
2018-07-27 12:30:00-04:00,1245.23,1245.69,1231.0,1236.6,365687
2018-07-27 13:30:00-04:00,1236.13,1242.68,1233.3,1234.32,176226
2018-07-27 14:30:00-04:00,1234.34,1240.39,1233.07,1237.32,200351
2018-07-27 15:30:00-04:00,1237.57,1240.3,1237.12,1238.58,332174
2018-07-30 09:30:00-04:00,1229.99,1234.91,1212.0,1225.77,751534
2018-07-30 10:30:00-04:00,1225.28,1227.73,1215.0,1220.28,210267
2018-07-30 11:30:00-04:00,1220.22,1227.01,1220.0,1220.11,197134
2018-07-30 12:30:00-04:00,1220.03,1221.24,1213.08,1221.24,176764
2018-07-30 13:30:00-04:00,1220.53,1225.99,1218.81,1223.15,95299
2018-07-30 14:30:00-04:00,1223.59,1225.6,1217.74,1218.44,109007
2018-07-30 15:30:00-04:00,1218.16,1222.83,1217.52,1219.87,159199
2018-07-31 09:30:00-04:00,1220.55,1225.92,1205.98,1208.84,458774
2018-07-31 10:30:00-04:00,1209.44,1220.66,1209.44,1219.31,207000
2018-07-31 11:30:00-04:00,1219.58,1227.57,1217.26,1226.88,161076
2018-07-31 12:30:00-04:00,1226.84,1226.9,1220.38,1220.38,131592
2018-07-31 13:30:00-04:00,1220.0,1224.62,1219.09,1224.62,142970
2018-07-31 14:30:00-04:00,1223.98,1225.33,1219.35,1220.36,123876
2018-07-31 15:30:00-04:00,1220.42,1222.69,1216.3,1217.71,352229
2018-08-01 09:30:00-04:00,1228.0,1233.42,1220.73,1227.48,478881
2018-08-01 10:30:00-04:00,1227.34,1228.14,1217.35,1218.33,174461
2018-08-01 11:30:00-04:00,1218.25,1219.1,1212.36,1213.56,178688
2018-08-01 12:30:00-04:00,1213.68,1218.51,1213.62,1213.77,104054
2018-08-01 13:30:00-04:00,1214.04,1219.24,1210.47,1218.87,130970
2018-08-01 14:30:00-04:00,1219.5,1222.78,1218.1,1221.91,150855
2018-08-01 15:30:00-04:00,1222.18,1223.83,1218.54,1219.13,208234
2018-08-02 09:30:00-04:00,1206.54,1212.66,1204.9,1210.0,524029
2018-08-02 10:30:00-04:00,1210.42,1217.35,1208.72,1217.07,226830
2018-08-02 11:30:00-04:00,1218.19,1225.12,1217.54,1224.42,195317
2018-08-02 12:30:00-04:00,1224.88,1227.49,1222.05,1227.32,105912
2018-08-02 13:30:00-04:00,1227.41,1229.8,1224.2,1225.22,109854
2018-08-02 14:30:00-04:00,1226.0,1226.77,1223.86,1225.39,99393
2018-08-02 15:30:00-04:00,1225.92,1228.0,1225.14,1226.0,150037
2018-08-03 09:30:00-04:00,1228.9,1229.14,1218.0,1224.49,238145
2018-08-03 10:30:00-04:00,1224.35,1224.4,1215.85,1216.74,115901
2018-08-03 11:30:00-04:00,1216.3,1219.53,1215.06,1219.06,91394
2018-08-03 12:30:00-04:00,1219.2,1220.64,1217.31,1219.55,77410
2018-08-03 13:30:00-04:00,1219.07,1221.61,1218.35,1220.51,68724
2018-08-03 14:30:00-04:00,1220.75,1221.9,1219.56,1219.56,84488
2018-08-03 15:30:00-04:00,1219.5,1224.23,1219.5,1223.71,393962
2018-08-06 09:30:00-04:00,1225.14,1225.58,1217.01,1219.51,275166
2018-08-06 10:30:00-04:00,1219.08,1220.4,1215.85,1217.36,112102
2018-08-06 11:30:00-04:00,1217.35,1220.0,1217.06,1218.62,114896
2018-08-06 12:30:00-04:00,1218.82,1223.35,1218.62,1222.4,119015
2018-08-06 13:30:00-04:00,1222.14,1223.17,1220.58,1223.09,70597
2018-08-06 14:30:00-04:00,1223.17,1224.47,1222.5,1224.47,137679
2018-08-06 15:30:00-04:00,1224.47,1224.88,1223.25,1224.3,148060
2018-08-07 09:30:00-04:00,1237.68,1248.33,1237.08,1247.77,550863
2018-08-07 10:30:00-04:00,1248.41,1249.58,1241.8,1242.01,216231
2018-08-07 11:30:00-04:00,1242.26,1249.58,1242.07,1249.56,156995
2018-08-07 12:30:00-04:00,1249.18,1251.11,1245.91,1246.45,143786
2018-08-07 13:30:00-04:00,1246.47,1248.49,1243.67,1244.87,106640
2018-08-07 14:30:00-04:00,1244.8,1244.8,1242.17,1243.42,108761
2018-08-07 15:30:00-04:00,1243.09,1243.69,1240.93,1242.05,140189
2018-08-08 09:30:00-04:00,1241.99,1252.63,1238.43,1250.23,333548
2018-08-08 10:30:00-04:00,1249.77,1255.98,1249.21,1252.71,185594
2018-08-08 11:30:00-04:00,1254.0,1255.94,1250.94,1251.63,118230
2018-08-08 12:30:00-04:00,1251.67,1253.0,1250.2,1250.45,94556
2018-08-08 13:30:00-04:00,1251.01,1252.35,1248.54,1251.8,75365
2018-08-08 14:30:00-04:00,1252.14,1252.14,1249.32,1251.52,97718
2018-08-08 15:30:00-04:00,1251.64,1253.0,1244.67,1244.67,454586
2018-08-09 09:30:00-04:00,1249.14,1252.98,1246.21,1252.34,228574
2018-08-09 10:30:00-04:00,1252.72,1252.93,1249.48,1251.94,97299
2018-08-09 11:30:00-04:00,1251.92,1252.94,1248.52,1249.52,75641
2018-08-09 12:30:00-04:00,1249.15,1253.93,1248.78,1253.75,69182
2018-08-09 13:30:00-04:00,1253.53,1255.44,1252.27,1252.61,97885
2018-08-09 14:30:00-04:00,1252.85,1254.81,1250.35,1250.57,60738
2018-08-09 15:30:00-04:00,1250.79,1252.05,1247.9,1249.1,116176
2018-08-10 09:30:00-04:00,1241.72,1244.93,1237.4,1240.78,237402
2018-08-10 10:30:00-04:00,1241.65,1242.46,1236.69,1240.86,123649
2018-08-10 11:30:00-04:00,1241.35,1241.8,1238.25,1240.31,63915
2018-08-10 12:30:00-04:00,1240.38,1240.84,1238.0,1239.47,65446
2018-08-10 13:30:00-04:00,1239.8,1239.83,1232.72,1232.72,124305
2018-08-10 14:30:00-04:00,1232.42,1236.91,1232.1,1236.84,111151
2018-08-10 15:30:00-04:00,1237.14,1238.9,1234.52,1237.5,192787
2018-08-13 09:30:00-04:00,1237.66,1248.61,1237.16,1247.5,228856
2018-08-13 10:30:00-04:00,1248.98,1249.15,1238.88,1239.03,145525
2018-08-13 11:30:00-04:00,1238.65,1241.57,1235.81,1235.93,139492
2018-08-13 12:30:00-04:00,1236.64,1239.83,1235.52,1238.69,74196
2018-08-13 13:30:00-04:00,1239.6,1241.65,1237.73,1241.23,76355
2018-08-13 14:30:00-04:00,1241.08,1241.49,1236.4,1237.0,77553
2018-08-13 15:30:00-04:00,1236.78,1239.14,1233.64,1235.36,128084
2018-08-14 09:30:00-04:00,1237.39,1238.45,1225.67,1231.26,294118
2018-08-14 10:30:00-04:00,1230.56,1237.42,1230.56,1236.7,217432
2018-08-14 11:30:00-04:00,1236.11,1242.18,1235.53,1242.18,131317
2018-08-14 12:30:00-04:00,1242.03,1243.0,1239.47,1240.76,80288
2018-08-14 13:30:00-04:00,1240.27,1243.38,1239.78,1240.33,96283
2018-08-14 14:30:00-04:00,1240.38,1245.65,1240.38,1244.69,104627
2018-08-14 15:30:00-04:00,1244.62,1245.85,1241.45,1241.79,174533
2018-08-15 09:30:00-04:00,1229.0,1235.12,1210.87,1211.41,552168
2018-08-15 10:30:00-04:00,1211.24,1218.5,1210.0,1217.71,245661
2018-08-15 11:30:00-04:00,1218.06,1220.56,1212.45,1215.0,153998
2018-08-15 12:30:00-04:00,1215.61,1220.0,1213.81,1214.48,117812
2018-08-15 13:30:00-04:00,1214.23,1215.44,1210.91,1211.73,102393
2018-08-15 14:30:00-04:00,1211.54,1218.51,1211.19,1217.85,166917
2018-08-15 15:30:00-04:00,1218.0,1220.45,1213.22,1215.01,304851
2018-08-16 09:30:00-04:00,1223.3,1225.37,1219.47,1221.98,276940
2018-08-16 10:30:00-04:00,1222.08,1225.99,1220.4,1224.76,96942
2018-08-16 11:30:00-04:00,1225.0,1225.9,1222.44,1225.75,76413
2018-08-16 12:30:00-04:00,1224.73,1225.08,1220.72,1221.22,74396
2018-08-16 13:30:00-04:00,1220.94,1220.94,1210.0,1210.0,158715
2018-08-16 14:30:00-04:00,1209.23,1212.12,1208.37,1210.0,186422
2018-08-16 15:30:00-04:00,1209.69,1209.69,1202.85,1206.49,310872
2018-08-17 09:30:00-04:00,1201.95,1208.35,1188.45,1189.32,463096
2018-08-17 10:30:00-04:00,1190.79,1197.55,1190.01,1196.16,175085
2018-08-17 11:30:00-04:00,1196.79,1198.32,1195.66,1195.69,135256
2018-08-17 12:30:00-04:00,1195.33,1195.5,1191.9,1192.52,79825
2018-08-17 13:30:00-04:00,1192.94,1204.25,1192.94,1203.87,141360
2018-08-17 14:30:00-04:00,1204.18,1206.49,1201.74,1201.74,147649
2018-08-17 15:30:00-04:00,1201.47,1203.43,1199.78,1200.81,148415
2018-08-20 09:30:00-04:00,1206.15,1207.7,1195.06,1196.94,257458
2018-08-20 10:30:00-04:00,1196.6,1204.79,1195.15,1204.79,121982
2018-08-20 11:30:00-04:00,1204.74,1205.75,1201.07,1204.0,79553
2018-08-20 12:30:00-04:00,1204.2,1205.32,1201.42,1204.33,73047
2018-08-20 13:30:00-04:00,1204.09,1205.96,1202.2,1205.15,61824
2018-08-20 14:30:00-04:00,1205.07,1207.62,1204.11,1206.56,61392
2018-08-20 15:30:00-04:00,1206.23,1210.98,1206.23,1207.02,139030
2018-08-21 09:30:00-04:00,1209.51,1214.62,1207.36,1214.43,218190
2018-08-21 10:30:00-04:00,1214.33,1216.61,1209.38,1210.0,132928
2018-08-21 11:30:00-04:00,1209.15,1214.96,1209.15,1214.96,75304
2018-08-21 12:30:00-04:00,1214.92,1217.1,1212.9,1212.9,75400
2018-08-21 13:30:00-04:00,1213.07,1213.46,1209.81,1210.65,51587
2018-08-21 14:30:00-04:00,1209.42,1209.42,1202.58,1205.07,112610
2018-08-21 15:30:00-04:00,1204.39,1206.03,1200.61,1201.14,184531
2018-08-22 09:30:00-04:00,1199.0,1208.31,1199.0,1203.18,217867
2018-08-22 10:30:00-04:00,1203.51,1211.84,1203.51,1210.99,95188
2018-08-22 11:30:00-04:00,1210.45,1210.52,1205.41,1205.59,79468
2018-08-22 12:30:00-04:00,1206.07,1207.58,1204.21,1206.3,59279
2018-08-22 13:30:00-04:00,1206.83,1207.49,1204.43,1206.11,89655
2018-08-22 14:30:00-04:00,1206.16,1209.17,1204.51,1208.66,88056
2018-08-22 15:30:00-04:00,1209.15,1210.47,1206.17,1207.27,119965
2018-08-23 09:30:00-04:00,1206.19,1219.62,1206.19,1219.26,219865
2018-08-23 10:30:00-04:00,1219.17,1221.06,1207.04,1208.41,150500
2018-08-23 11:30:00-04:00,1207.05,1209.64,1205.0,1209.35,104864
2018-08-23 12:30:00-04:00,1209.44,1210.45,1207.64,1210.28,73089
2018-08-23 13:30:00-04:00,1210.29,1212.25,1209.0,1211.27,62376
2018-08-23 14:30:00-04:00,1211.27,1213.47,1209.99,1210.52,65842
2018-08-23 15:30:00-04:00,1210.97,1211.63,1204.57,1205.1,197942
2018-08-24 09:30:00-04:00,1209.3,1214.28,1206.53,1213.86,205610
2018-08-24 10:30:00-04:00,1214.1,1218.32,1214.06,1215.84,120295
2018-08-24 11:30:00-04:00,1216.67,1218.91,1216.62,1217.33,69055
2018-08-24 12:30:00-04:00,1217.36,1217.57,1214.5,1215.33,53721
2018-08-24 13:30:00-04:00,1214.94,1217.11,1213.15,1216.71,59021
2018-08-24 14:30:00-04:00,1217.0,1221.0,1216.49,1220.38,112393
2018-08-24 15:30:00-04:00,1220.08,1221.62,1219.33,1221.13,166596
2018-08-27 09:30:00-04:00,1226.94,1238.0,1225.96,1236.93,288288
2018-08-27 10:30:00-04:00,1236.8,1238.54,1233.7,1235.22,122543
2018-08-27 11:30:00-04:00,1235.48,1238.59,1235.25,1237.97,78483
2018-08-27 12:30:00-04:00,1238.06,1239.65,1236.57,1238.42,60456
2018-08-27 13:30:00-04:00,1238.44,1239.71,1237.71,1239.71,70401
2018-08-27 14:30:00-04:00,1239.61,1242.28,1238.75,1241.84,112602
2018-08-27 15:30:00-04:00,1241.98,1243.01,1239.91,1242.07,187331
2018-08-28 09:30:00-04:00,1240.0,1240.68,1231.55,1235.52,356918
2018-08-28 10:30:00-04:00,1235.0,1239.14,1233.75,1238.36,173480
2018-08-28 11:30:00-04:00,1236.59,1237.62,1234.81,1236.29,68376
2018-08-28 12:30:00-04:00,1236.94,1237.38,1232.74,1233.22,73313
2018-08-28 13:30:00-04:00,1233.02,1234.64,1230.99,1231.14,106397
2018-08-28 14:30:00-04:00,1230.84,1234.0,1230.72,1232.02,178886
2018-08-28 15:30:00-04:00,1232.09,1232.09,1229.0,1231.1,235957
2018-08-29 09:30:00-04:00,1238.82,1245.0,1236.57,1245.0,357323
2018-08-29 10:30:00-04:00,1244.68,1247.32,1243.48,1247.15,148458
2018-08-29 11:30:00-04:00,1246.36,1249.41,1245.66,1247.92,149776
2018-08-29 12:30:00-04:00,1247.94,1248.36,1244.81,1245.17,71896
2018-08-29 13:30:00-04:00,1245.12,1249.7,1244.78,1248.86,106271
2018-08-29 14:30:00-04:00,1248.41,1250.65,1248.04,1249.47,123832
2018-08-29 15:30:00-04:00,1248.67,1249.95,1247.79,1249.26,152800
2018-08-30 09:30:00-04:00,1244.03,1248.0,1241.03,1247.58,292392
2018-08-30 10:30:00-04:00,1247.55,1253.64,1243.25,1244.27,189020
2018-08-30 11:30:00-04:00,1245.39,1249.48,1243.94,1249.06,150655
2018-08-30 12:30:00-04:00,1248.8,1250.62,1248.57,1249.95,138426
2018-08-30 13:30:00-04:00,1249.64,1250.15,1236.59,1238.52,160566
2018-08-30 14:30:00-04:00,1238.61,1240.98,1232.73,1237.41,145873
2018-08-30 15:30:00-04:00,1237.46,1239.42,1235.68,1239.33,155005
2018-08-31 09:30:00-04:00,1236.0,1236.47,1227.58,1230.43,331389
2018-08-31 10:30:00-04:00,1230.69,1230.81,1223.51,1223.51,193138
2018-08-31 11:30:00-04:00,1223.81,1225.71,1220.53,1221.75,187856
2018-08-31 12:30:00-04:00,1222.1,1222.9,1219.81,1220.01,117850
2018-08-31 13:30:00-04:00,1219.93,1220.26,1211.29,1214.16,230749
2018-08-31 14:30:00-04:00,1215.06,1217.99,1213.98,1214.89,205546
2018-08-31 15:30:00-04:00,1216.0,1219.0,1215.0,1217.95,298241
2018-09-04 09:30:00-04:00,1205.35,1212.99,1197.01,1200.17,514029
2018-09-04 10:30:00-04:00,1200.22,1204.8,1198.83,1202.86,260813
2018-09-04 11:30:00-04:00,1203.09,1204.97,1196.0,1198.77,203620
2018-09-04 12:30:00-04:00,1198.73,1200.98,1197.35,1199.06,124786
2018-09-04 13:30:00-04:00,1199.41,1200.34,1195.0,1197.91,171565
2018-09-04 14:30:00-04:00,1197.58,1198.13,1194.53,1195.94,194454
2018-09-04 15:30:00-04:00,1196.04,1197.75,1192.62,1197.5,230689
2018-09-05 09:30:00-04:00,1194.68,1198.31,1174.29,1177.63,545800
2018-09-05 10:30:00-04:00,1177.66,1177.66,1164.81,1164.85,370378
2018-09-05 11:30:00-04:00,1164.79,1179.03,1162.0,1177.59,253010
2018-09-05 12:30:00-04:00,1177.25,1185.27,1177.25,1182.91,190490
2018-09-05 13:30:00-04:00,1182.67,1186.7,1182.67,1185.3,136690
2018-09-05 14:30:00-04:00,1185.45,1187.73,1182.17,1183.51,149646
2018-09-05 15:30:00-04:00,1183.16,1186.93,1180.75,1186.81,331975
2018-09-06 09:30:00-04:00,1185.99,1185.99,1160.4,1165.04,485047
2018-09-06 10:30:00-04:00,1164.35,1166.27,1152.34,1160.16,381140
2018-09-06 11:30:00-04:00,1159.38,1164.67,1158.62,1162.74,163379
2018-09-06 12:30:00-04:00,1162.25,1163.4,1154.28,1163.4,157371
2018-09-06 13:30:00-04:00,1162.98,1164.94,1160.01,1160.78,151940
2018-09-06 14:30:00-04:00,1162.45,1171.23,1161.25,1170.77,199137
2018-09-06 15:30:00-04:00,1171.46,1173.19,1169.88,1171.41,209079
2018-09-07 09:30:00-04:00,1159.0,1175.0,1157.29,1170.3,312480
2018-09-07 10:30:00-04:00,1171.41,1173.79,1169.22,1172.23,182615
2018-09-07 11:30:00-04:00,1171.64,1174.26,1160.44,1162.78,188825
2018-09-07 12:30:00-04:00,1162.18,1169.3,1162.12,1165.3,145798
2018-09-07 13:30:00-04:00,1166.07,1167.38,1162.81,1166.72,104890
2018-09-07 14:30:00-04:00,1166.28,1167.51,1164.29,1165.83,96219
2018-09-07 15:30:00-04:00,1166.02,1166.09,1162.8,1165.28,230526
2018-09-10 09:30:00-04:00,1173.2,1174.5,1160.75,1163.24,253350
2018-09-10 10:30:00-04:00,1165.28,1169.01,1163.18,1168.89,131278
2018-09-10 11:30:00-04:00,1168.56,1169.59,1164.69,1164.69,95155
2018-09-10 12:30:00-04:00,1164.91,1167.53,1163.7,1165.49,78664
2018-09-10 13:30:00-04:00,1165.37,1165.57,1162.95,1164.25,87601
2018-09-10 14:30:00-04:00,1164.35,1166.62,1163.94,1165.31,90640
2018-09-10 15:30:00-04:00,1165.08,1166.27,1163.77,1164.41,183909
2018-09-11 09:30:00-04:00,1161.99,1176.21,1157.0,1175.8,378986
2018-09-11 10:30:00-04:00,1176.56,1176.56,1169.28,1172.72,121513
2018-09-11 11:30:00-04:00,1171.76,1176.96,1170.3,1174.37,152303
2018-09-11 12:30:00-04:00,1174.16,1175.0,1167.76,1168.88,93301
2018-09-11 13:30:00-04:00,1168.53,1175.05,1168.24,1174.43,79909
2018-09-11 14:30:00-04:00,1174.2,1176.9,1173.93,1175.84,116468
2018-09-11 15:30:00-04:00,1175.72,1178.3,1174.91,1177.42,141758
2018-09-12 09:30:00-04:00,1172.9,1178.0,1161.0,1164.11,305006
2018-09-12 10:30:00-04:00,1164.03,1169.13,1158.86,1167.45,192650
2018-09-12 11:30:00-04:00,1168.2,1169.12,1158.36,1162.25,122711
2018-09-12 12:30:00-04:00,1161.97,1163.5,1159.14,1160.93,93984
2018-09-12 13:30:00-04:00,1162.91,1162.91,1159.05,1160.48,90017
2018-09-12 14:30:00-04:00,1160.29,1163.33,1159.21,1162.72,113974
2018-09-12 15:30:00-04:00,1162.26,1164.31,1162.18,1162.92,177983
2018-09-13 09:30:00-04:00,1171.89,1178.47,1163.5,1163.5,399944
2018-09-13 10:30:00-04:00,1163.27,1169.79,1163.07,1168.71,148052
2018-09-13 11:30:00-04:00,1169.79,1174.45,1167.74,1172.82,183019
2018-09-13 12:30:00-04:00,1172.18,1173.8,1168.99,1171.13,114287
2018-09-13 13:30:00-04:00,1171.15,1174.24,1170.14,1171.65,146976
2018-09-13 14:30:00-04:00,1171.71,1174.5,1170.92,1172.48,103612
2018-09-13 15:30:00-04:00,1172.52,1175.47,1170.92,1175.06,126164
2018-09-14 09:30:00-04:00,1179.56,1179.56,1171.26,1174.88,261993
2018-09-14 10:30:00-04:00,1175.87,1176.42,1172.43,1174.91,118192
2018-09-14 11:30:00-04:00,1175.57,1177.39,1168.63,1169.36,133833
2018-09-14 12:30:00-04:00,1168.39,1172.34,1168.39,1172.34,61931
2018-09-14 13:30:00-04:00,1172.29,1174.04,1171.51,1171.83,62857
2018-09-14 14:30:00-04:00,1171.03,1174.0,1170.96,1173.23,63014
2018-09-14 15:30:00-04:00,1173.54,1174.99,1171.71,1172.04,115334
2018-09-17 09:30:00-04:00,1170.31,1177.01,1157.46,1159.5,253102
2018-09-17 10:30:00-04:00,1159.38,1159.91,1154.5,1157.46,145418
2018-09-17 11:30:00-04:00,1158.15,1164.06,1157.79,1162.98,115365
2018-09-17 12:30:00-04:00,1162.84,1165.71,1161.82,1164.15,88789
2018-09-17 13:30:00-04:00,1163.75,1168.01,1162.81,1165.12,84266
